filename,learning_rate,epoch,l1_penalty,l2_penalty,accuracy,accuracy_std,recall,recall_std,specificity,specificity_std,auc,auc_std,balanced_accuracy,balanced_accuracy_std,f1,f1_std
Model-181.npz,0.2,150,2.0,0.07,0.6840559440559442,0.04592005963066735,0.29703557312252965,0.13883044036361047,0.8915836101882613,0.05355253185710583,0.7038580226648984,0.10331634937764639,0.5943095916553955,0.06321450067645805,0.38015370431501594,0.1475108925906242
Model-187.npz,0.2,150,3.0,0.03,0.6839627039627041,0.04662165498391122,0.38003952569169963,0.15736996677028844,0.846843853820598,0.06350122694354246,0.707892882311487,0.07158668816693385,0.6134416897561488,0.06713849454398158,0.4381726752779384,0.1491102995105711
Model-191.npz,0.2,150,3.0,2.0,0.6563636363636364,0.07744155282203352,0.3624505928853755,0.23170316485991782,0.8135105204872646,0.052744925623215304,0.6318479464586644,0.15366495904185398,0.58798055668632,0.11066824609812739,0.3932315735564481,0.21579827283156286
Model-190.npz,0.2,150,3.0,1.0,0.6271561771561771,0.08637080838070303,0.357905138339921,0.2043605358391804,0.7713732004429679,0.07620924609122634,0.6176564503915363,0.16808809669981256,0.5646391693914443,0.10956550660489078,0.38381714709528614,0.18906473294325535
Model-192.npz,0.2,150,3.0,3.0,0.6519114219114218,0.0645905603902065,0.28893280632411067,0.16784416391355414,0.8471760797342192,0.07047575892224726,0.6407040212904722,0.14002978168648525,0.5680544430291651,0.08283880804057052,0.35041271411108704,0.15165241289831102
Model-189.npz,0.2,150,3.0,0.07,0.6947086247086247,0.05019726248535774,0.450592885375494,0.11644995938858685,0.8252491694352159,0.06954392997022109,0.7275819731330347,0.07064938804957716,0.637921027405355,0.05807829045178172,0.5018240557654817,0.10290068575656194
Model-188.npz,0.2,150,3.0,0.05,0.7023076923076923,0.06588226243390223,0.4450592885375494,0.1770839212934865,0.8392580287929124,0.0903545398981079,0.7578887240161254,0.06672537320708839,0.642158658665231,0.08287050093201845,0.4951987307349387,0.1556560264869302
Model-195.npz,0.1,150,0,0.03,0.7346620046620047,0.05712335592775008,0.591501976284585,0.16544712831963007,0.8116832779623477,0.09060136633741905,0.7649450229581676,0.06322255407400913,0.7015926271234664,0.0707475536824686,0.6000775779751208,0.10029655799932002
Model-198.npz,0.1,150,0,1.0,0.6594405594405595,0.03664896129667777,0.33695652173913043,0.17393830664515314,0.8327242524916944,0.08067742617307755,0.6835806424785191,0.11953752952410548,0.5848403871154124,0.05994380751656565,0.38179157632872807,0.1586758468539097
Model-199.npz,0.1,150,0,2.0,0.6321911421911424,0.06979010468481511,0.2543478260869565,0.13710929202295888,0.8353266888150609,0.08813043392556956,0.6153441098840492,0.16746684466537576,0.5448372574510086,0.07718156898237404,0.311624952991524,0.1626234894792142
Model-196.npz,0.1,150,0,0.05,0.6951515151515151,0.09842273596160503,0.4780632411067193,0.18879145737056896,0.8117386489479512,0.11091431771675546,0.7021502764172126,0.1530314046529045,0.6449009450273353,0.11037524025676897,0.5118504221004658,0.16718070241364133
Model-194.npz,0.1,150,0,0.01,0.7393006993006994,0.05563777854889704,0.6045454545454545,0.1563251100541202,0.8116832779623477,0.09060136633741905,0.7761562249681562,0.05609374446495987,0.7081143662539011,0.06713046431023946,0.6116052568843887,0.08951987671706942
Model-197.npz,0.1,150,0,0.07,0.7086013986013986,0.07130432495812111,0.508498023715415,0.19381307152607408,0.8162790697674417,0.10036021308237394,0.7513747543322872,0.07244509660428164,0.6623885467414283,0.08807161949964812,0.5316581257142861,0.1496707741859887
Model-193.npz,0.1,150,0,0,0.7515617715617715,0.05521807505402716,0.6308300395256916,0.16012735327489133,0.816389811738649,0.08836008822226614,0.7849755317146621,0.053719888181315026,0.7236099256321703,0.0683294330261199,0.6323098799574213,0.091885774970342
Model-200.npz,0.1,150,0,3.0,0.6306293706293706,0.06496936310828717,0.23675889328063238,0.13052099199194003,0.8423588039867109,0.08307384462225528,0.6008706157341143,0.16663303250898445,0.5395588486336717,0.07214595218293555,0.2954573667595489,0.15673953765863544
Model-202.npz,0.1,150,0.01,0.01,0.7392773892773893,0.05703665486277435,0.608893280632411,0.15455619484934227,0.8093023255813954,0.08968363174959308,0.768436021342998,0.05895227282148991,0.7090978031069032,0.06814238508689889,0.6136670228439776,0.09005918952496719
Model-203.npz,0.1,150,0.01,0.03,0.7346620046620046,0.06738830982688437,0.5824110671936759,0.1701581027667984,0.816389811738649,0.10489497985302941,0.7571109039258686,0.0713252195996154,0.6994004394661624,0.07762280639988542,0.5968322124585381,0.10585987945441154
Model-206.npz,0.1,150,0.01,1.0,0.6625174825174825,0.03401822986039057,0.33695652173913043,0.17393830664515314,0.8374861572535991,0.0791531095867799,0.682863664815131,0.11845517722478387,0.5872213394963648,0.058776800047862246,0.38373197826913,0.15850350679515032
Model-204.npz,0.1,150,0.01,0.05,0.6843822843822844,0.09153071791441532,0.4432806324110672,0.19252308764740175,0.8140088593576964,0.10526851545877049,0.6972100026700634,0.15498755285305924,0.6286447458843818,0.10553103932612243,0.4801625309220559,0.17211710260998594
Model-201.npz,0.1,150,0.01,0,0.7408391608391609,0.05706394639325517,0.6132411067193676,0.162248150020286,0.8092469545957919,0.08978375862914392,0.7774860040532436,0.05714351389571133,0.7112440306575797,0.07023312570489584,0.6156146393148237,0.09533951981620861
Model-207.npz,0.1,150,0.01,2.0,0.6321911421911424,0.06979010468481511,0.2543478260869565,0.13710929202295888,0.8353266888150609,0.08813043392556956,0.6146194722028898,0.16675375419356098,0.5448372574510086,0.07718156898237404,0.311624952991524,0.1626234894792142
Model-208.npz,0.1,150,0.01,3.0,0.6306293706293706,0.06496936310828717,0.23675889328063238,0.13052099199194003,0.8423588039867109,0.08307384462225528,0.5992193347602852,0.16734992830867293,0.5395588486336717,0.07214595218293555,0.2954573667595489,0.15673953765863544
Model-205.npz,0.1,150,0.01,0.07,0.6674825174825175,0.07956016923763568,0.4039525691699605,0.18618908410809118,0.8093576965669987,0.0982556696362179,0.6937824730039087,0.1521161052050535,0.6066551328684796,0.09467761134552558,0.4405673958952069,0.1693558336177121
Model-209.npz,0.1,150,0.03,0,0.7377156177156178,0.06359423795887297,0.6,0.15511807223919094,0.811627906976744,0.09330817779794559,0.7632753579416875,0.06103512994552029,0.7058139534883721,0.07355686147822077,0.6091708000668248,0.09606834198693169
Model-211.npz,0.1,150,0.03,0.03,0.6766666666666667,0.0842607819492826,0.43438735177865606,0.19415484860080445,0.8070874861572536,0.10366010481590296,0.6945543839375993,0.15447826071709883,0.6207374189679549,0.09970905308781199,0.46510129951863827,0.17555622865319262
Model-210.npz,0.1,150,0.03,0.01,0.7346386946386947,0.06422494780572513,0.5782608695652174,0.17039928645448194,0.8187707641196014,0.09734309033938804,0.7601547761305093,0.06369109588305061,0.6985158168424093,0.07681058749895342,0.5947074164579236,0.10341650406437948
Model-212.npz,0.1,150,0.03,0.05,0.6675757575757576,0.09362591793498824,0.3952569169960475,0.2059303710503759,0.8140642303433001,0.1004463254959729,0.6897852568732246,0.1546466644590694,0.6046605736696737,0.11155997203719818,0.4333289728673103,0.19572093852836014
Model-213.npz,0.1,150,0.03,0.07,0.6614219114219114,0.084894148039497,0.3689723320158103,0.1878365711198064,0.8187153931339978,0.09592428378801088,0.6860543905033288,0.1555370729129593,0.5938438625749041,0.10048202446718588,0.41369131007133414,0.18407317700010453
Model-214.npz,0.1,150,0.03,1.0,0.6625174825174825,0.03470702005273397,0.33695652173913043,0.17393830664515314,0.8375415282392027,0.07905270451280459,0.6813652559102509,0.11693154860090803,0.5872490249891665,0.05949336498605663,0.3838917637230331,0.158980898857994
Model-216.npz,0.1,150,0.03,3.0,0.6306293706293706,0.06496936310828717,0.23675889328063238,0.13052099199194003,0.8423588039867109,0.08307384462225528,0.5956963831584662,0.16666685905022746,0.5395588486336717,0.07214595218293555,0.2954573667595489,0.15673953765863544
Model-215.npz,0.1,150,0.03,2.0,0.6321911421911424,0.06979010468481511,0.2543478260869565,0.13710929202295888,0.8353266888150609,0.08813043392556956,0.6116123680835511,0.1654816619030917,0.5448372574510086,0.07718156898237404,0.311624952991524,0.1626234894792142
Model-217.npz,0.1,150,0.05,0,0.7146853146853147,0.05728207613443503,0.5391304347826087,0.16273068570663793,0.8094130675526024,0.09593502246826359,0.7511667301353853,0.062244616668552286,0.6742717511676056,0.06910080372269244,0.5589053083387078,0.10171046518981385
Model-219.npz,0.1,150,0.05,0.03,0.6644522144522145,0.07820679567039018,0.3733201581027668,0.17093764958309704,0.8210409745293467,0.09492977210750725,0.6872252789340757,0.15411078491748215,0.5971805663160568,0.0906533653752521,0.4214988969736161,0.16694308628050447
Model-218.npz,0.1,150,0.05,0.01,0.7039627039627041,0.05623612570074955,0.49565217391304345,0.18450667398097134,0.816389811738649,0.09516279956404233,0.7485660446732237,0.0658569729628504,0.6560209928258461,0.07406321531475245,0.5188780838040794,0.14790967545885175
Model-222.npz,0.1,150,0.05,1.0,0.6609790209790211,0.03437374158024464,0.3326086956521739,0.16975824442635895,0.8375415282392027,0.07905270451280459,0.6776816627928863,0.11811918796144946,0.5850751119456884,0.05783355417315396,0.3805584303896997,0.15613663590253368
Model-220.npz,0.1,150,0.05,0.05,0.6537762237762238,0.08397718896732363,0.33379446640316207,0.18955536455717842,0.8257475083056478,0.0941967880656308,0.6842655574960934,0.15608522100587002,0.5797709873544049,0.10017544638925809,0.3810663014931307,0.19388966265440372
Model-224.npz,0.1,150,0.05,3.0,0.6306293706293706,0.06496936310828717,0.23675889328063238,0.13052099199194003,0.8423588039867109,0.08307384462225528,0.5926778984412959,0.16550981003718127,0.5395588486336717,0.07214595218293555,0.2954573667595489,0.15673953765863544
Model-223.npz,0.1,150,0.05,2.0,0.6321911421911424,0.06979010468481511,0.2543478260869565,0.13710929202295888,0.8353266888150609,0.08813043392556956,0.6083056478405315,0.16662321556708806,0.5448372574510086,0.07718156898237404,0.311624952991524,0.1626234894792142
Model-221.npz,0.1,150,0.05,0.07,0.6506993006993008,0.08046255734851022,0.3205533596837945,0.19017937610993574,0.8281284606866002,0.09099398967801886,0.6795089053178032,0.15539589316062405,0.5743409101851973,0.09775530992387255,0.3661267709915642,0.20233750106817655
Model-226.npz,0.1,150,0.07,0.01,0.6475757575757577,0.07356655543432522,0.3207509881422925,0.16397696598873016,0.823421926910299,0.0912555000469532,0.6828620233827513,0.15419813594677848,0.5720864575262958,0.08548451339269815,0.37096294190687784,0.17486775834360088
Model-225.npz,0.1,150,0.07,0,0.6839860139860141,0.046312980586076476,0.42509881422924894,0.18777917345074852,0.8233665559246954,0.09034400327472636,0.7439773657417742,0.0661199756835281,0.6242326850769723,0.0686084737975189,0.459646155842001,0.15354959618625202
Model-227.npz,0.1,150,0.07,0.03,0.6733100233100233,0.04372891411526757,0.37687747035573127,0.18808176941958432,0.8327242524916944,0.08485012327224235,0.735405368140454,0.07127830934547175,0.6048008614237128,0.06819635279232117,0.4170893719806764,0.17243557911482812
Model-230.npz,0.1,150,0.07,1.0,0.6609790209790211,0.03437374158024464,0.3326086956521739,0.16975824442635895,0.8375415282392027,0.07905270451280459,0.6778884832727098,0.11171478388497948,0.5850751119456884,0.05783355417315396,0.3805584303896997,0.15613663590253368
Model-229.npz,0.1,150,0.07,0.07,0.6368298368298368,0.07026114325367588,0.28063241106719367,0.16038861396973933,0.8281284606866002,0.09217504711460206,0.6715702817573393,0.15499667283109084,0.554380435876897,0.08144567312294233,0.3312371331798577,0.17466525499632185
Model-232.npz,0.1,150,0.07,3.0,0.6306293706293706,0.06496936310828717,0.23675889328063238,0.13052099199194003,0.8423588039867109,0.08307384462225528,0.5885425831330786,0.1652986478142582,0.5395588486336717,0.07214595218293555,0.2954573667595489,0.15673953765863544
Model-231.npz,0.1,150,0.07,2.0,0.6321911421911424,0.06979010468481511,0.2543478260869565,0.13710929202295888,0.8353266888150609,0.08813043392556956,0.6047323589790728,0.16719104550543165,0.5448372574510086,0.07718156898237404,0.311624952991524,0.1626234894792142
